Neighborhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Kuliner Malam Cibadak,-6.921623431258961,107.60019421577454,Food Court
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Mercure Bandung City Centre,-6.92383257470318,107.61135185581975,Hotel
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Sudirman Street,-6.921055208569019,107.600516357023,Food Court
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,de Braga by ARTOTEL,-6.920393280323789,107.61016935110092,Hotel
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Museum Konferensi Asia Afrika,-6.921320102710573,107.6093507536822,Museum
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,23 Paskal,-6.915411253337884,107.59428585610294,Shopping Mall
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Alun Alun Bandung,-6.921316415651863,107.6071081755556,Park
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Kedai Juice Teppanyaki,-6.922574008923644,107.59857642794293,Japanese Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,UNIQLO (ユニクロ) (UNIQLO),-6.915224947428644,107.59477721714163,Clothing Store
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Toko Roti Sidodadi,-6.923476131716473,107.60396094413085,Bakery
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Starbucks,-6.9213787518236085,107.60993396274178,Coffee Shop
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Ayam Goreng SuniaRatu,-6.917390962385482,107.60564130081228,Asian Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Citylink XXI,-6.929535663300908,107.5858989497734,Multiplex
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Starbucks,-6.915997836069156,107.59449233903996,Coffee Shop
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Dapoer Pandan Wangi,-6.928557027565244,107.58191597818086,Sundanese Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Sate Padang Pak Datuk,-6.9208563520985455,107.60809315912093,Indonesian Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Celengan,-6.920900165773104,107.59452370946191,BBQ Joint
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Lotek Kalipah Apo,-6.923501288321699,107.60147573009185,Indonesian Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Pasar Ikan Hias Muara,-6.937346309816613,107.60089256394473,Pet Store
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Marugame Udon,-6.915409872385125,107.59434849843545,Udon Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Atmosphere Resort Café,-6.92671964988131,107.61344543315178,Café
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,May Star Recipe,-6.9150968,107.59396,Chinese Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,éL Royale Hotel Bandung,-6.916102092125143,107.61060033675521,Hotel
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Rasa Bakery & Café,-6.918797,107.612202,Bakery
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Hilton Bandung,-6.912968643598712,107.59758405077433,Hotel
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Crowne Plaza Bandung,-6.917110099999999,107.6120066,Hotel
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Mie Kocok Karapitan,-6.929120412307334,107.61617606205509,Noodle House
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Es Cendol Elizabeth,-6.943040362050055,107.60300884167629,Dessert Shop
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,RM Padang Sinar Paris,-6.9459403229419046,107.58931514950008,Padangnese Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Starbucks,-6.9170166856011255,107.6090998138335,Coffee Shop
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,AA Bistik,-6.928763617195487,107.60051259573191,Chinese Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Martabak Nikmat Andir,-6.9191905507036635,107.59032699741933,Snack Place
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Yello Hotel Paskal,-6.915153687283207,107.59506286060409,Hotel
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Super Indo,-6.937272508306831,107.61008638546994,Supermarket
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Tribeca Urban Retreat™,-6.917131752539844,107.61356128312067,Salon / Barbershop
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Martabak New Capitol,-6.919169441600928,107.59068676895092,Snack Place
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Bakmie Karet Cibadak,-6.920277176744704,107.59287864040101,Asian Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Warung Bigul Nyoman Nuel,-6.9164047,107.5944,Balinese Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,TnC Tiramisu & Cafe by Chef Kamal,-6.933862866080675,107.61222684937003,Café
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Bubur Ahong,-6.916338171390157,107.59695520376141,Dim Sum Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Baso So'un & Mie Ayam Lodaya,-6.9183685310454415,107.61379466566402,Indonesian Meatball Place
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Sukha Delights,-6.914591300613428,107.5948815958869,Café
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Nasi Campur Bintang,-6.917676710387059,107.59323657936382,Chinese Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Starbucks,-6.929841,107.58739,Coffee Shop
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Rumah Makan Ibu Imas,-6.928950463224644,107.60522396186587,Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Nasi Kuning & Kupat Tahu Mang Entis,-6.922153258548512,107.58785172751607,Indonesian Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Mie Baso Ramdhan,-6.934505475326246,107.61308419479802,Noodle House
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Tanggo Pork Resto,-6.917240395117392,107.61518859821444,Indonesian Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Purnawarman Restaurant,-6.912810338862389,107.59772785698202,Breakfast Spot
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Mie Roemah,-6.940862152788039,107.61673674436729,Noodle House
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,sate H. Kamil,-6.915439715365071,107.60269307375971,Steakhouse
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Bidakara Grand Savoy Homann,-6.922090228765743,107.61033296585082,Hotel
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Dapur Thailand,-6.923633735950739,107.61678099632263,Thai Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Festival Citylink,-6.9294932844363055,107.58651547137909,Shopping Mall
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Surabi BKR,-6.939106842428747,107.61660542618064,Snack Place
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Bahana Yamaha (Bengkel Resmi Yamaha),-6.945930078188558,107.60758035161768,Motorcycle Shop
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Aston Braga Hotel & Residence,-6.916958426326787,107.6082193851471,Hotel
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,CGV Cinemas,-6.915194716660627,107.59396963816471,Multiplex
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Batagor H. Isan,-6.936072394107933,107.62093384871261,Food Truck
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Sushi Tei,-6.9172057068734585,107.61331142543648,Sushi Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Ayam Goreng Nikmat (Panaitan),-6.919545302634475,107.61741233140819,Fried Chicken Joint
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Yogya Sumbersari Junction (Suju),-6.931714491115331,107.57569284182937,Department Store
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Martabak Canada,-6.912408784409417,107.59939956828502,Snack Place
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Sate & Gule Kambing H.M. Harris,-6.922295762884219,107.61708928311286,Satay Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Bakmie Aloi,-6.91642276289704,107.5943766054398,Noodle House
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Ambokueh kelenteng,-6.9180626788757005,107.59319073428853,Food Truck
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Kartika Sari,-6.911858747859736,107.60002714416659,Bakery
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Hotel Aryaduta Bandung,-6.909428286915108,107.61196106672287,Hotel
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Kedaton Hotel Bandung,-6.915630109020314,107.60762730868036,Resort
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Carl's Jr,-6.915809295070289,107.59387347233618,Burger Joint
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,HARRIS Hotel & Conventions,-6.930003616068379,107.58692923228452,Hotel
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Starbucks,-6.938864265708973,107.6249882363113,Coffee Shop
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Istana BEC 2,-6.908633658440759,107.6089852372348,Shopping Mall
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Mandarin Restaurant,-6.9124691143742805,107.59820401668549,Chinese Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,CGV Cinemas,-6.908185094282468,107.60893618335596,Multiplex
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Kedai Nyonya Rumah,-6.921428396309171,107.61685546641914,Indonesian Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Toby's Estate Coffee,-6.91549826806554,107.5952911045143,Coffee Shop
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Lontong Kari Kebon Karet,-6.91399232566852,107.60498502077463,Asian Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Sabai Muay Thai,-6.922450189938979,107.61931701415803,Martial Arts School
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Mie Akup Ciateul,-6.931997143239393,107.6077610443444,Noodle House
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Dapoer Pandan Wangi,-6.928441573681033,107.62397234496494,Sundanese Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Sedep Malem Restoran Sunda,-6.924055377950192,107.6200448777998,Sundanese Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Hotel Citradream,-6.911813530275268,107.59813176627786,Hotel
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Wijaya Platinum Skincare,-6.929954734423819,107.61614207671535,Cosmetics Shop
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,General.Co,-6.914510126174319,107.5929434535255,Beer Garden
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,KOZI a Coffee Lab.,-6.916535161169183,107.62088573780045,Coffee Shop
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Starbucks,-6.906482533128406,107.597842024456,Coffee Shop
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Batagor Isan,-6.931307841312973,107.62289909339168,Indonesian Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Gedung Merdeka,-6.921210718640239,107.60919034481049,Historic Site
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Rumah Makan Mergosari,-6.93070247962448,107.61592391517888,Indonesian Restaurant
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Apotik perintis (Pasar ‎​Baяu),-6.916503936027145,107.60313923660252,Pharmacy
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,Mie Lezat,-6.9194546,107.59088,Noodle House
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,HB Grill Garden,-6.923209613853381,107.62359849271182,Hotel Bar
Kecamatan Astana Anyar,-6.931979999999953,107.59965000000005,favehotel Braga,-6.917033593137159,107.6081560758623,Hotel
